# CÂU SAI CHÍNH TẢ — sinh bằng `scripts/voice/gen-misspell.py` (đừng sửa tay phần `rule`).
# Cột: id | heard_text | source
#  • source = real : chuỗi mô hình in ra khi NGƯỜI THẬT nói (5 bản thu 2026-09-16) — bằng chứng mạnh nhất
#  • source = tts  : corpus tổng hợp trên host (aliases-proposed.tsv · bảng nghe nhầm §5)
#  • source = rule : máy sinh từ bảng lẫn âm VoicePhoneticConfusions.kt (≤ 8 dòng/nhãn, tất định)
# `id` là mã control/telemetry/macro mà câu PHẢI trỏ tới; `-` = câu cố ý KHÔNG phải lệnh.
door_lr	xem cửa sau chai	rule
door_lr	xem tua sau trái	rule
door_rr	xem pua sau phải	rule
door_rr	xem cửa xau phải	rule
door_rr	xem tua sau phải	rule
tailgate_status	xem cap sau	rule
tailgate_status	xem cốp xau	rule
tailgate_status	xem coc sau	rule
tailgate_status	xem cuop sau	rule
tailgate_status	xem goc sau	rule
tailgate_status	xem pop sau	rule
tailgate_status	xem top sau	rule
tailgate_position	xem di trí cốp	rule
tailgate_position	xem vị chi cốp	rule
tailgate_position	xem vị trí cap	rule
tailgate_position	xem gii trí cốp	rule
tailgate_position	xem vị trí coc	rule
tailgate_position	xem vị trí cuop	rule
tailgate_position	xem vị trí goc	rule
tailgate_position	xem vị trí pop	rule
sunroof_state	xem pua sổ trời	rule
sunroof_state	xem cửa suo trời	rule
sunroof_state	xem cửa sổ choi	rule
sunroof_state	xem tua sổ trời	rule
sunroof_state	xem cửa xo trời	rule
sunroof_pos	xem di trí cửa sổ trời	rule
sunroof_pos	xem vị chi cửa sổ trời	rule
sunroof_pos	xem vị trí pua sổ trời	rule
sunroof_pos	xem vị trí cửa suo trời	rule
sunroof_pos	xem vị trí cửa sổ choi	rule
sunroof_pos	xem gii trí cửa sổ trời	rule
sunroof_pos	xem vị trí tua sổ trời	rule
sunroof_pos	xem vị trí cửa xo trời	rule
sunshade_pct	xem dem che nắng	rule
sunshade_pct	xem rèm tre nắng	rule
sunshade_pct	xem rèm che lang	rule
sunshade_pct	xem gem che nắng	rule
sunshade_pct	xem rèm che nan	rule
sunshade_pct	xem rèm che ngang	rule
mirror_fold	xem gong chiếu hậu	rule
mirror_fold	xem gương trieu hậu	rule
mirror_fold	xem guon chiếu hậu	rule
mirror_fold	xem ruong chiếu hậu	rule
wiper_state	xem gac mưa	rule
wiper_state	xem rat mưa	rule
power_level	xem ngon xe	rule
power_level	xem nguồn se	rule
power_level	xem nguol xe	rule
power_level	xem nguồn xem	rule
power_level	xem nguong xe	rule
power_level	xem nuon xe	rule
vehicle_type	xem mẫu se	rule
vehicle_type	xem mẫu xem	rule
emergency_alarm	xem panh báo khẩn	rule
emergency_alarm	xem cảnh báo khal	rule
emergency_alarm	xem tanh báo khẩn	rule
emergency_alarm	xem cảnh báo khang	rule
light_low_beam	xem dang cốt	rule
light_low_beam	xem đèn coc	rule
light_low_beam	xem del cốt	rule
light_low_beam	xem đèn cuot	rule
light_low_beam	xem deng cốt	rule
light_low_beam	xem đèn pot	rule
light_low_beam	xem gien cốt	rule
light_low_beam	xem đèn tot	rule
light_high_beam	xem dang pha	rule
light_high_beam	xem del pha	rule
light_high_beam	xem deng pha	rule
light_high_beam	xem gien pha	rule
light_high_beam	xem ren pha	rule
light_high_beam	xem ven pha	rule
light_front_fog	xem dang sương mù trước	rule
light_front_fog	xem đèn song mù trước	rule
light_front_fog	xem đèn sương mù chuoc	rule
light_front_fog	xem del sương mù trước	rule
light_front_fog	xem đèn suon mù trước	rule
light_front_fog	xem đèn sương mù troc	rule
light_front_fog	xem deng sương mù trước	rule
light_front_fog	xem đèn xuong mù trước	rule
light_rear_fog	xem dang sương mù sau	rule
light_rear_fog	xem đèn song mù sau	rule
light_rear_fog	xem đèn sương mù xau	rule
light_rear_fog	xem del sương mù sau	rule
light_rear_fog	xem đèn suon mù sau	rule
light_rear_fog	xem deng sương mù sau	rule
light_rear_fog	xem đèn xuong mù sau	rule
light_rear_fog	xem gien sương mù sau	rule
light_left_turn	xem si nhan trái	rule
light_left_turn	xem xi nhal trái	rule
light_left_turn	xem xi nhan chai	rule
light_left_turn	xem xi nhang trái	rule
light_right_turn	xem si nhan phải	rule
light_right_turn	xem xi nhal phải	rule
light_right_turn	xem xi nhang phải	rule
light_side	xem dang hông	rule
light_side	xem đèn hon	rule
light_side	xem del hông	rule
light_side	xem đèn huong	rule
light_side	xem deng hông	rule
light_side	xem gien hông	rule
light_side	xem ren hông	rule
light_side	xem ven hông	rule
light_drl	xem dang ban ngày	rule
light_drl	xem đèn bal ngày	rule
light_drl	xem đèn ban nay	rule
light_drl	xem del ban ngày	rule
light_drl	xem đèn bang ngày	rule
light_drl	xem deng ban ngày	rule
light_drl	xem gien ban ngày	rule
light_drl	xem ren ban ngày	rule
headlight_feedback	xem tre độ đèn pha	rule
headlight_feedback	xem chế duo đèn pha	rule
headlight_feedback	xem chế độ dang pha	rule
headlight_feedback	xem chế gio đèn pha	rule
headlight_feedback	xem chế độ del pha	rule
headlight_feedback	xem chế ro đèn pha	rule
headlight_feedback	xem chế độ deng pha	rule
headlight_feedback	xem chế vo đèn pha	rule
ambient_enabled	xem dang viền cabin	rule
ambient_enabled	xem đèn dien cabin	rule
ambient_enabled	xem đèn viền cabil	rule
ambient_enabled	xem del viền cabin	rule
ambient_enabled	xem đèn giien cabin	rule
ambient_enabled	xem đèn viền cabing	rule
ambient_enabled	xem deng viền cabin	rule
ambient_enabled	xem đèn viel cabin	rule
ambient_front_color	xem màu dien trước	rule
ambient_front_color	xem màu viền chuoc	rule
ambient_front_color	xem màu giien trước	rule
ambient_front_color	xem màu viền troc	rule
ambient_front_color	xem màu viel trước	rule
ambient_front_color	xem màu viền truop	rule
ambient_front_color	xem màu vieng trước	rule
ambient_front_color	xem màu viền truot	rule
ambient_rear_color	xem màu dien sau	rule
ambient_rear_color	xem màu viền xau	rule
ambient_rear_color	xem màu giien sau	rule
ambient_rear_color	xem màu viel sau	rule
ambient_rear_color	xem màu vieng sau	rule
ambient_front_brightness	xem duo sáng viền trước	rule
ambient_front_brightness	xem độ san viền trước	rule
ambient_front_brightness	xem độ sáng dien trước	rule
ambient_front_brightness	xem độ sáng viền chuoc	rule
ambient_front_brightness	xem gio sáng viền trước	rule
ambient_front_brightness	xem độ xang viền trước	rule
ambient_front_brightness	xem độ sáng giien trước	rule
ambient_front_brightness	xem độ sáng viền troc	rule
ambient_rear_brightness	xem duo sáng viền sau	rule
ambient_rear_brightness	xem độ san viền sau	rule
ambient_rear_brightness	xem độ sáng dien sau	rule
ambient_rear_brightness	xem độ sáng viền xau	rule
ambient_rear_brightness	xem gio sáng viền sau	rule
ambient_rear_brightness	xem độ xang viền sau	rule
ambient_rear_brightness	xem độ sáng giien sau	rule
ambient_rear_brightness	xem ro sáng viền sau	rule
volt_12v	xem ap quy 12v	rule
volt_12v	xem at quy 12v	rule
volt_12v_level	xem mup ắc quy 12v	rule
volt_12v_level	xem mức ap quy 12v	rule
volt_12v_level	xem mut ắc quy 12v	rule
volt_12v_level	xem mức at quy 12v	rule
vin	xem suo vin	rule
vin	xem số din	rule
vin	xem xo vin	rule
vin	xem số giin	rule
vin	xem số vil	rule
vin	xem số ving	rule
engine_code	xem mo máy	rule
engine_code	xem mã het	rule
engine_coolant_level	xem mup nước làm mát	rule
engine_coolant_level	xem mức luoc làm mát	rule
engine_coolant_level	xem mức nước nam mát	rule
engine_coolant_level	xem mức nước làm mac	rule
engine_coolant_level	xem mut nước làm mát	rule
engine_coolant_level	xem mức nguoc làm mát	rule
engine_coolant_level	xem mức nước làm nhiet	rule
engine_coolant_level	xem mức noc làm mát	rule
oil_level	xem mup dầu	rule
oil_level	xem mức giau	rule
oil_level	xem mut dầu	rule
oil_level	xem mức rau	rule
oil_level	xem mức vau	rule
gps_lat	xem di độ	rule
gps_lat	xem vĩ duo	rule
gps_lat	xem gii độ	rule
gps_lat	xem vĩ gio	rule
gps_lat	xem vĩ ro	rule
gps_lat	xem vĩ vo	rule
gps_lon	xem kieng độ	rule
gps_lon	xem kinh duo	rule
gps_lon	xem kim độ	rule
gps_lon	xem kinh gio	rule
gps_lon	xem kin độ	rule
gps_lon	xem kinh ro	rule
gps_lon	xem kinh vo	rule
gps_elevation	xem pao độ	rule
gps_elevation	xem cao duo	rule
gps_elevation	xem tao độ	rule
gps_elevation	xem cao gio	rule
gps_elevation	xem cao ro	rule
gps_elevation	xem cao vo	rule
gps_heading	xem hong	rule
gps_heading	xem huon	rule
media_vol	xem âm long giải trí	rule
media_vol	xem âm lượng dai trí	rule
media_vol	xem âm lượng giải chi	rule
media_vol	xem âm luon giải trí	rule
media_vol	xem âm lượng vai trí	rule
media_vol	xem âm nuong giải trí	rule
mac_win_open_all	bật ma hết kính	rule
mac_win_open_all	bật mở hec kính	rule
mac_win_open_all	bật mở hết kieng	rule
mac_win_open_all	bật muo hết kính	rule
mac_win_open_all	bật mở may kính	rule
mac_win_open_all	bật mở hết kim	rule
mac_win_open_all	bật o hết kính	rule
mac_win_open_all	bật mở hết kin	rule
mac_win_close_all	bật don hết kính	rule
mac_win_close_all	bật đóng hec kính	rule
mac_win_close_all	bật đóng hết kieng	rule
mac_win_close_all	bật duong hết kính	rule
mac_win_close_all	bật đóng may kính	rule
mac_win_close_all	bật đóng hết kim	rule
mac_win_close_all	bật giong hết kính	rule
mac_win_close_all	bật đóng hết kin	rule
mac_door_light	bật ma cửa đèn đọc	rule
mac_door_light	bật mở pua đèn đọc	rule
mac_door_light	bật mở cửa dang đọc	rule
mac_door_light	bật mở cửa đèn dop	rule
mac_door_light	bật muo cửa đèn đọc	rule
mac_door_light	bật mở tua đèn đọc	rule
mac_door_light	bật mở cửa del đọc	rule
mac_door_light	bật mở cửa đèn dot	rule
mac_leave	bật doi xe	rule
mac_leave	bật rời se	rule
mac_leave	bật goi xe	rule
mac_leave	bật rời xem	rule
