# CORPUS CÂU NÓI — sinh bằng `scripts/voice/gen-variants.py` (đừng sửa tay: sửa data/*.tsv).
# Cột: id | intent_kind | region | style | text
fuel_pct	telemetry_read	chung	ngan	kiểm tra mức xăng
fuel_pct	telemetry_read	nam	than_mat	coi xăng
fuel_pct	telemetry_read	nam	than_mat	coi mức xăng giùm
fuel_pct	telemetry_read	chung	than_mat	xem xăng đi
fuel_pct	telemetry_read	chung	ngan	cho xem mức xăng
fuel_pct	telemetry_read	chung	dai	xăng bao nhiêu
fuel_pct	telemetry_read	chung	dai	mức xăng còn bao nhiêu
fuel_pct	telemetry_read	chung	dai	xăng thế nào
fuel_pct	telemetry_read	nam	dai	mức xăng sao rồi
fuel_pct	telemetry_read	bac	lich_su	làm ơn xem xăng
fuel_pct	telemetry_read	bac	lich_su	cho hỏi mức xăng
fuel_pct	telemetry_read	chung	than_mat	ê Kachi xem xăng
fuel_pct	telemetry_read	chung	tieng_anh_viet	check mức xăng
fuel_pct	telemetry_read	chung	tieng_anh_viet	check xăng giùm
fuel_pct	telemetry_read	chung	dai	đọc to mức xăng lên
fuel_pct	telemetry_read	trung	than_mat	xem xăng chút hè
fuel_pct	telemetry_read	chung	dai	báo mức xăng cho tôi
fuel_pct	telemetry_read	chung	ngan	xem xăng
odometer	telemetry_read	chung	ngan	xem odo tổng
odometer	telemetry_read	chung	ngan	đọc odo
odometer	telemetry_read	chung	ngan	kiểm tra số km đã đi
odometer	telemetry_read	nam	than_mat	coi odo tổng
odometer	telemetry_read	nam	than_mat	coi odo giùm
odometer	telemetry_read	chung	than_mat	xem số km đã đi đi
odometer	telemetry_read	chung	ngan	cho xem odo tổng
odometer	telemetry_read	chung	dai	odo bao nhiêu
odometer	telemetry_read	chung	dai	số km đã đi còn bao nhiêu
odometer	telemetry_read	chung	dai	odo tổng thế nào
odometer	telemetry_read	nam	dai	odo sao rồi
odometer	telemetry_read	bac	lich_su	làm ơn xem số km đã đi
odometer	telemetry_read	bac	lich_su	cho hỏi odo tổng
odometer	telemetry_read	chung	than_mat	ê Kachi xem odo
odometer	telemetry_read	chung	tieng_anh_viet	check số km đã đi
odometer	telemetry_read	chung	tieng_anh_viet	check odo tổng giùm
odometer	telemetry_read	chung	dai	đọc to odo lên
odometer	telemetry_read	trung	than_mat	xem số km đã đi chút hè
odometer	telemetry_read	chung	dai	báo odo tổng cho tôi
odometer	telemetry_read	chung	ngan	xem odo
ev_mileage_km	telemetry_read	chung	ngan	xem km chạy điện
ev_mileage_km	telemetry_read	chung	ngan	đọc km chạy điện
ev_mileage_km	telemetry_read	chung	ngan	kiểm tra km chạy điện
ev_mileage_km	telemetry_read	nam	than_mat	coi km chạy điện
ev_mileage_km	telemetry_read	nam	than_mat	coi km chạy điện giùm
ev_mileage_km	telemetry_read	chung	than_mat	xem km chạy điện đi
ev_mileage_km	telemetry_read	chung	ngan	cho xem km chạy điện
ev_mileage_km	telemetry_read	chung	dai	km chạy điện bao nhiêu
ev_mileage_km	telemetry_read	chung	dai	km chạy điện còn bao nhiêu
ev_mileage_km	telemetry_read	chung	dai	km chạy điện thế nào
ev_mileage_km	telemetry_read	nam	dai	km chạy điện sao rồi
ev_mileage_km	telemetry_read	bac	lich_su	làm ơn xem km chạy điện
ev_mileage_km	telemetry_read	bac	lich_su	cho hỏi km chạy điện
ev_mileage_km	telemetry_read	chung	than_mat	ê Kachi xem km chạy điện
ev_mileage_km	telemetry_read	chung	tieng_anh_viet	check km chạy điện
ev_mileage_km	telemetry_read	chung	tieng_anh_viet	check km chạy điện giùm
ev_mileage_km	telemetry_read	chung	dai	đọc to km chạy điện lên
ev_mileage_km	telemetry_read	trung	than_mat	xem km chạy điện chút hè
ev_mileage_km	telemetry_read	chung	dai	báo km chạy điện cho tôi
trip_km	telemetry_read	chung	ngan	xem quãng đường chuyến
trip_km	telemetry_read	chung	ngan	đọc quãng chuyến
trip_km	telemetry_read	chung	ngan	kiểm tra quãng đường chuyến
trip_km	telemetry_read	nam	than_mat	coi quãng chuyến
trip_km	telemetry_read	nam	than_mat	coi quãng đường chuyến giùm
trip_km	telemetry_read	chung	than_mat	xem quãng chuyến đi
trip_km	telemetry_read	chung	ngan	cho xem quãng đường chuyến
trip_km	telemetry_read	chung	dai	quãng chuyến bao nhiêu
trip_km	telemetry_read	chung	dai	quãng đường chuyến còn bao nhiêu
trip_km	telemetry_read	chung	dai	quãng chuyến thế nào
trip_km	telemetry_read	nam	dai	quãng đường chuyến sao rồi
trip_km	telemetry_read	bac	lich_su	làm ơn xem quãng chuyến
trip_km	telemetry_read	bac	lich_su	cho hỏi quãng đường chuyến
trip_km	telemetry_read	chung	than_mat	ê Kachi xem quãng chuyến
trip_km	telemetry_read	chung	tieng_anh_viet	check quãng đường chuyến
trip_km	telemetry_read	chung	tieng_anh_viet	check quãng chuyến giùm
trip_km	telemetry_read	chung	dai	đọc to quãng đường chuyến lên
trip_km	telemetry_read	trung	than_mat	xem quãng chuyến chút hè
trip_km	telemetry_read	chung	dai	báo quãng đường chuyến cho tôi
trip_km	telemetry_read	chung	ngan	xem quãng chuyến
trip_hours	telemetry_read	chung	ngan	xem thời gian chuyến
trip_hours	telemetry_read	chung	ngan	đọc thời gian chuyến
trip_hours	telemetry_read	chung	ngan	kiểm tra thời gian chuyến
trip_hours	telemetry_read	nam	than_mat	coi thời gian chuyến
trip_hours	telemetry_read	nam	than_mat	coi thời gian chuyến giùm
trip_hours	telemetry_read	chung	than_mat	xem thời gian chuyến đi
trip_hours	telemetry_read	chung	ngan	cho xem thời gian chuyến
trip_hours	telemetry_read	chung	dai	thời gian chuyến bao nhiêu
trip_hours	telemetry_read	chung	dai	thời gian chuyến còn bao nhiêu
trip_hours	telemetry_read	chung	dai	thời gian chuyến thế nào
trip_hours	telemetry_read	nam	dai	thời gian chuyến sao rồi
trip_hours	telemetry_read	bac	lich_su	làm ơn xem thời gian chuyến
trip_hours	telemetry_read	bac	lich_su	cho hỏi thời gian chuyến
trip_hours	telemetry_read	chung	than_mat	ê Kachi xem thời gian chuyến
trip_hours	telemetry_read	chung	tieng_anh_viet	check thời gian chuyến
trip_hours	telemetry_read	chung	tieng_anh_viet	check thời gian chuyến giùm
trip_hours	telemetry_read	chung	dai	đọc to thời gian chuyến lên
trip_hours	telemetry_read	trung	than_mat	xem thời gian chuyến chút hè
trip_hours	telemetry_read	chung	dai	báo thời gian chuyến cho tôi
trip_kwh	telemetry_read	chung	ngan	xem điện tiêu thụ chuyến
trip_kwh	telemetry_read	chung	ngan	đọc điện chuyến
trip_kwh	telemetry_read	chung	ngan	kiểm tra điện tiêu thụ chuyến
trip_kwh	telemetry_read	nam	than_mat	coi điện chuyến
trip_kwh	telemetry_read	nam	than_mat	coi điện tiêu thụ chuyến giùm
trip_kwh	telemetry_read	chung	than_mat	xem điện chuyến đi
trip_kwh	telemetry_read	chung	ngan	cho xem điện tiêu thụ chuyến
trip_kwh	telemetry_read	chung	dai	điện chuyến bao nhiêu
trip_kwh	telemetry_read	chung	dai	điện tiêu thụ chuyến còn bao nhiêu
trip_kwh	telemetry_read	chung	dai	điện chuyến thế nào
trip_kwh	telemetry_read	nam	dai	điện tiêu thụ chuyến sao rồi
trip_kwh	telemetry_read	bac	lich_su	làm ơn xem điện chuyến
trip_kwh	telemetry_read	bac	lich_su	cho hỏi điện tiêu thụ chuyến
trip_kwh	telemetry_read	chung	than_mat	ê Kachi xem điện chuyến
trip_kwh	telemetry_read	chung	tieng_anh_viet	check điện tiêu thụ chuyến
trip_kwh	telemetry_read	chung	tieng_anh_viet	check điện chuyến giùm
trip_kwh	telemetry_read	chung	dai	đọc to điện tiêu thụ chuyến lên
trip_kwh	telemetry_read	trung	than_mat	xem điện chuyến chút hè
trip_kwh	telemetry_read	chung	dai	báo điện tiêu thụ chuyến cho tôi
trip_kwh	telemetry_read	chung	ngan	xem điện chuyến
consumption_50km	telemetry_read	chung	ngan	xem mức tiêu thụ
consumption_50km	telemetry_read	chung	ngan	đọc tiêu thụ điện
consumption_50km	telemetry_read	chung	ngan	kiểm tra mức tiêu thụ
consumption_50km	telemetry_read	nam	than_mat	coi tiêu thụ điện
consumption_50km	telemetry_read	nam	than_mat	coi mức tiêu thụ giùm
consumption_50km	telemetry_read	chung	than_mat	xem tiêu thụ điện đi
consumption_50km	telemetry_read	chung	ngan	cho xem mức tiêu thụ
consumption_50km	telemetry_read	chung	dai	tiêu thụ điện bao nhiêu
consumption_50km	telemetry_read	chung	dai	mức tiêu thụ còn bao nhiêu
consumption_50km	telemetry_read	chung	dai	tiêu thụ điện thế nào
consumption_50km	telemetry_read	nam	dai	mức tiêu thụ sao rồi
consumption_50km	telemetry_read	bac	lich_su	làm ơn xem tiêu thụ điện
consumption_50km	telemetry_read	bac	lich_su	cho hỏi mức tiêu thụ
consumption_50km	telemetry_read	chung	than_mat	ê Kachi xem tiêu thụ điện
consumption_50km	telemetry_read	chung	tieng_anh_viet	check mức tiêu thụ
consumption_50km	telemetry_read	chung	tieng_anh_viet	check tiêu thụ điện giùm
consumption_50km	telemetry_read	chung	dai	đọc to mức tiêu thụ lên
consumption_50km	telemetry_read	trung	than_mat	xem tiêu thụ điện chút hè
consumption_50km	telemetry_read	chung	dai	báo mức tiêu thụ cho tôi
consumption_50km	telemetry_read	chung	ngan	xem tiêu thụ điện
motor_power	telemetry_read	chung	ngan	xem công suất mô tơ
motor_power	telemetry_read	chung	ngan	đọc công suất mô tơ
motor_power	telemetry_read	chung	ngan	kiểm tra công suất mô tơ
motor_power	telemetry_read	nam	than_mat	coi công suất mô tơ
motor_power	telemetry_read	nam	than_mat	coi công suất mô tơ giùm
motor_power	telemetry_read	chung	than_mat	xem công suất mô tơ đi
motor_power	telemetry_read	chung	ngan	cho xem công suất mô tơ
motor_power	telemetry_read	chung	dai	công suất mô tơ bao nhiêu
motor_power	telemetry_read	chung	dai	công suất mô tơ còn bao nhiêu
motor_power	telemetry_read	chung	dai	công suất mô tơ thế nào
motor_power	telemetry_read	nam	dai	công suất mô tơ sao rồi
motor_power	telemetry_read	bac	lich_su	làm ơn xem công suất mô tơ
motor_power	telemetry_read	bac	lich_su	cho hỏi công suất mô tơ
motor_power	telemetry_read	chung	than_mat	ê Kachi xem công suất mô tơ
motor_power	telemetry_read	chung	tieng_anh_viet	check công suất mô tơ
motor_power	telemetry_read	chung	tieng_anh_viet	check công suất mô tơ giùm
motor_power	telemetry_read	chung	dai	đọc to công suất mô tơ lên
motor_power	telemetry_read	trung	than_mat	xem công suất mô tơ chút hè
motor_power	telemetry_read	chung	dai	báo công suất mô tơ cho tôi
batt_temp	telemetry_read	chung	ngan	xem nhiệt độ pin
batt_temp	telemetry_read	chung	ngan	đọc nhiệt độ pin
batt_temp	telemetry_read	chung	ngan	kiểm tra nhiệt độ pin
batt_temp	telemetry_read	nam	than_mat	coi nhiệt độ pin
batt_temp	telemetry_read	nam	than_mat	coi nhiệt độ pin giùm
batt_temp	telemetry_read	chung	than_mat	xem nhiệt độ pin đi
batt_temp	telemetry_read	chung	ngan	cho xem nhiệt độ pin
batt_temp	telemetry_read	chung	dai	nhiệt độ pin bao nhiêu
batt_temp	telemetry_read	chung	dai	nhiệt độ pin còn bao nhiêu
batt_temp	telemetry_read	chung	dai	nhiệt độ pin thế nào
batt_temp	telemetry_read	nam	dai	nhiệt độ pin sao rồi
batt_temp	telemetry_read	bac	lich_su	làm ơn xem nhiệt độ pin
batt_temp	telemetry_read	bac	lich_su	cho hỏi nhiệt độ pin
batt_temp	telemetry_read	chung	than_mat	ê Kachi xem nhiệt độ pin
batt_temp	telemetry_read	chung	tieng_anh_viet	check nhiệt độ pin
batt_temp	telemetry_read	chung	tieng_anh_viet	check nhiệt độ pin giùm
batt_temp	telemetry_read	chung	dai	đọc to nhiệt độ pin lên
batt_temp	telemetry_read	trung	than_mat	xem nhiệt độ pin chút hè
batt_temp	telemetry_read	chung	dai	báo nhiệt độ pin cho tôi
cell_temp_high	telemetry_read	chung	ngan	xem nhiệt cell cao
cell_temp_high	telemetry_read	chung	ngan	đọc nhiệt cell cao
cell_temp_high	telemetry_read	chung	ngan	kiểm tra nhiệt cell cao
cell_temp_high	telemetry_read	nam	than_mat	coi nhiệt cell cao
cell_temp_high	telemetry_read	nam	than_mat	coi nhiệt cell cao giùm
cell_temp_high	telemetry_read	chung	than_mat	xem nhiệt cell cao đi
cell_temp_high	telemetry_read	chung	ngan	cho xem nhiệt cell cao
cell_temp_high	telemetry_read	chung	dai	nhiệt cell cao bao nhiêu
cell_temp_high	telemetry_read	chung	dai	nhiệt cell cao còn bao nhiêu
cell_temp_high	telemetry_read	chung	dai	nhiệt cell cao thế nào
cell_temp_high	telemetry_read	nam	dai	nhiệt cell cao sao rồi
cell_temp_high	telemetry_read	bac	lich_su	làm ơn xem nhiệt cell cao
cell_temp_high	telemetry_read	bac	lich_su	cho hỏi nhiệt cell cao
cell_temp_high	telemetry_read	chung	than_mat	ê Kachi xem nhiệt cell cao
cell_temp_high	telemetry_read	chung	tieng_anh_viet	check nhiệt cell cao
cell_temp_high	telemetry_read	chung	tieng_anh_viet	check nhiệt cell cao giùm
cell_temp_high	telemetry_read	chung	dai	đọc to nhiệt cell cao lên
cell_temp_high	telemetry_read	trung	than_mat	xem nhiệt cell cao chút hè
cell_temp_high	telemetry_read	chung	dai	báo nhiệt cell cao cho tôi
cell_temp_low	telemetry_read	chung	ngan	xem nhiệt cell thấp
cell_temp_low	telemetry_read	chung	ngan	đọc nhiệt cell thấp
cell_temp_low	telemetry_read	chung	ngan	kiểm tra nhiệt cell thấp
cell_temp_low	telemetry_read	nam	than_mat	coi nhiệt cell thấp
cell_temp_low	telemetry_read	nam	than_mat	coi nhiệt cell thấp giùm
cell_temp_low	telemetry_read	chung	than_mat	xem nhiệt cell thấp đi
cell_temp_low	telemetry_read	chung	ngan	cho xem nhiệt cell thấp
cell_temp_low	telemetry_read	chung	dai	nhiệt cell thấp bao nhiêu
cell_temp_low	telemetry_read	chung	dai	nhiệt cell thấp còn bao nhiêu
cell_temp_low	telemetry_read	chung	dai	nhiệt cell thấp thế nào
cell_temp_low	telemetry_read	nam	dai	nhiệt cell thấp sao rồi
cell_temp_low	telemetry_read	bac	lich_su	làm ơn xem nhiệt cell thấp
cell_temp_low	telemetry_read	bac	lich_su	cho hỏi nhiệt cell thấp
cell_temp_low	telemetry_read	chung	than_mat	ê Kachi xem nhiệt cell thấp
cell_temp_low	telemetry_read	chung	tieng_anh_viet	check nhiệt cell thấp
cell_temp_low	telemetry_read	chung	tieng_anh_viet	check nhiệt cell thấp giùm
cell_temp_low	telemetry_read	chung	dai	đọc to nhiệt cell thấp lên
cell_temp_low	telemetry_read	trung	than_mat	xem nhiệt cell thấp chút hè
cell_temp_low	telemetry_read	chung	dai	báo nhiệt cell thấp cho tôi
cell_temp_avg	telemetry_read	chung	ngan	xem nhiệt cell tb
cell_temp_avg	telemetry_read	chung	ngan	đọc nhiệt cell trung bình
cell_temp_avg	telemetry_read	chung	ngan	kiểm tra nhiệt cell tb
cell_temp_avg	telemetry_read	nam	than_mat	coi nhiệt cell trung bình
cell_temp_avg	telemetry_read	nam	than_mat	coi nhiệt cell tb giùm
cell_temp_avg	telemetry_read	chung	than_mat	xem nhiệt cell trung bình đi
cell_temp_avg	telemetry_read	chung	ngan	cho xem nhiệt cell tb
cell_temp_avg	telemetry_read	chung	dai	nhiệt cell trung bình bao nhiêu
cell_temp_avg	telemetry_read	chung	dai	nhiệt cell tb còn bao nhiêu
cell_temp_avg	telemetry_read	chung	dai	nhiệt cell trung bình thế nào
cell_temp_avg	telemetry_read	nam	dai	nhiệt cell tb sao rồi
cell_temp_avg	telemetry_read	bac	lich_su	làm ơn xem nhiệt cell trung bình
cell_temp_avg	telemetry_read	bac	lich_su	cho hỏi nhiệt cell tb
cell_temp_avg	telemetry_read	chung	than_mat	ê Kachi xem nhiệt cell trung bình
cell_temp_avg	telemetry_read	chung	tieng_anh_viet	check nhiệt cell tb
cell_temp_avg	telemetry_read	chung	tieng_anh_viet	check nhiệt cell trung bình giùm
cell_temp_avg	telemetry_read	chung	dai	đọc to nhiệt cell tb lên
cell_temp_avg	telemetry_read	trung	than_mat	xem nhiệt cell trung bình chút hè
cell_temp_avg	telemetry_read	chung	dai	báo nhiệt cell tb cho tôi
cell_temp_avg	telemetry_read	chung	ngan	xem nhiệt cell trung bình
cell_v_high	telemetry_read	chung	ngan	xem áp cell cao
cell_v_high	telemetry_read	chung	ngan	đọc áp cell cao
cell_v_high	telemetry_read	chung	ngan	kiểm tra áp cell cao
cell_v_high	telemetry_read	nam	than_mat	coi áp cell cao
cell_v_high	telemetry_read	nam	than_mat	coi áp cell cao giùm
cell_v_high	telemetry_read	chung	than_mat	xem áp cell cao đi
cell_v_high	telemetry_read	chung	ngan	cho xem áp cell cao
cell_v_high	telemetry_read	chung	dai	áp cell cao bao nhiêu
cell_v_high	telemetry_read	chung	dai	áp cell cao còn bao nhiêu
cell_v_high	telemetry_read	chung	dai	áp cell cao thế nào
cell_v_high	telemetry_read	nam	dai	áp cell cao sao rồi
cell_v_high	telemetry_read	bac	lich_su	làm ơn xem áp cell cao
cell_v_high	telemetry_read	bac	lich_su	cho hỏi áp cell cao
cell_v_high	telemetry_read	chung	than_mat	ê Kachi xem áp cell cao
cell_v_high	telemetry_read	chung	tieng_anh_viet	check áp cell cao
cell_v_high	telemetry_read	chung	tieng_anh_viet	check áp cell cao giùm
cell_v_high	telemetry_read	chung	dai	đọc to áp cell cao lên
cell_v_high	telemetry_read	trung	than_mat	xem áp cell cao chút hè
cell_v_high	telemetry_read	chung	dai	báo áp cell cao cho tôi
cell_v_low	telemetry_read	chung	ngan	xem áp cell thấp
cell_v_low	telemetry_read	chung	ngan	đọc áp cell thấp
cell_v_low	telemetry_read	chung	ngan	kiểm tra áp cell thấp
cell_v_low	telemetry_read	nam	than_mat	coi áp cell thấp
cell_v_low	telemetry_read	nam	than_mat	coi áp cell thấp giùm
cell_v_low	telemetry_read	chung	than_mat	xem áp cell thấp đi
cell_v_low	telemetry_read	chung	ngan	cho xem áp cell thấp
cell_v_low	telemetry_read	chung	dai	áp cell thấp bao nhiêu
cell_v_low	telemetry_read	chung	dai	áp cell thấp còn bao nhiêu
cell_v_low	telemetry_read	chung	dai	áp cell thấp thế nào
cell_v_low	telemetry_read	nam	dai	áp cell thấp sao rồi
cell_v_low	telemetry_read	bac	lich_su	làm ơn xem áp cell thấp
cell_v_low	telemetry_read	bac	lich_su	cho hỏi áp cell thấp
cell_v_low	telemetry_read	chung	than_mat	ê Kachi xem áp cell thấp
cell_v_low	telemetry_read	chung	tieng_anh_viet	check áp cell thấp
cell_v_low	telemetry_read	chung	tieng_anh_viet	check áp cell thấp giùm
cell_v_low	telemetry_read	chung	dai	đọc to áp cell thấp lên
cell_v_low	telemetry_read	trung	than_mat	xem áp cell thấp chút hè
cell_v_low	telemetry_read	chung	dai	báo áp cell thấp cho tôi
soh_oem	telemetry_read	chung	ngan	xem sức khoẻ pin
soh_oem	telemetry_read	chung	ngan	đọc độ chai pin
soh_oem	telemetry_read	chung	ngan	kiểm tra sức khoẻ pin
soh_oem	telemetry_read	nam	than_mat	coi độ chai pin
soh_oem	telemetry_read	nam	than_mat	coi sức khoẻ pin giùm
soh_oem	telemetry_read	chung	than_mat	xem độ chai pin đi
soh_oem	telemetry_read	chung	ngan	cho xem sức khoẻ pin
soh_oem	telemetry_read	chung	dai	độ chai pin bao nhiêu
soh_oem	telemetry_read	chung	dai	sức khoẻ pin còn bao nhiêu
soh_oem	telemetry_read	chung	dai	độ chai pin thế nào
soh_oem	telemetry_read	nam	dai	sức khoẻ pin sao rồi
soh_oem	telemetry_read	bac	lich_su	làm ơn xem độ chai pin
soh_oem	telemetry_read	bac	lich_su	cho hỏi sức khoẻ pin
soh_oem	telemetry_read	chung	than_mat	ê Kachi xem độ chai pin
soh_oem	telemetry_read	chung	tieng_anh_viet	check sức khoẻ pin
soh_oem	telemetry_read	chung	tieng_anh_viet	check độ chai pin giùm
soh_oem	telemetry_read	chung	dai	đọc to sức khoẻ pin lên
soh_oem	telemetry_read	trung	than_mat	xem độ chai pin chút hè
soh_oem	telemetry_read	chung	dai	báo sức khoẻ pin cho tôi
soh_oem	telemetry_read	chung	ngan	xem độ chai pin
target_soc	telemetry_read	chung	ngan	xem mục tiêu sạc
target_soc	telemetry_read	chung	ngan	đọc mục tiêu sạc
target_soc	telemetry_read	chung	ngan	kiểm tra mục tiêu sạc
target_soc	telemetry_read	nam	than_mat	coi mục tiêu sạc
target_soc	telemetry_read	nam	than_mat	coi mục tiêu sạc giùm
target_soc	telemetry_read	chung	than_mat	xem mục tiêu sạc đi
target_soc	telemetry_read	chung	ngan	cho xem mục tiêu sạc
target_soc	telemetry_read	chung	dai	mục tiêu sạc bao nhiêu
target_soc	telemetry_read	chung	dai	mục tiêu sạc còn bao nhiêu
target_soc	telemetry_read	chung	dai	mục tiêu sạc thế nào
target_soc	telemetry_read	nam	dai	mục tiêu sạc sao rồi
target_soc	telemetry_read	bac	lich_su	làm ơn xem mục tiêu sạc
target_soc	telemetry_read	bac	lich_su	cho hỏi mục tiêu sạc
target_soc	telemetry_read	chung	than_mat	ê Kachi xem mục tiêu sạc
target_soc	telemetry_read	chung	tieng_anh_viet	check mục tiêu sạc
target_soc	telemetry_read	chung	tieng_anh_viet	check mục tiêu sạc giùm
target_soc	telemetry_read	chung	dai	đọc to mục tiêu sạc lên
target_soc	telemetry_read	trung	than_mat	xem mục tiêu sạc chút hè
target_soc	telemetry_read	chung	dai	báo mục tiêu sạc cho tôi
speed	telemetry_read	chung	ngan	xem tốc độ
speed	telemetry_read	chung	ngan	đọc vận tốc
speed	telemetry_read	nam	ngan	kiểm tra đang chạy bao nhiêu
speed	telemetry_read	nam	than_mat	coi tốc độ
speed	telemetry_read	nam	than_mat	coi vận tốc giùm
speed	telemetry_read	nam	than_mat	xem đang chạy bao nhiêu đi
speed	telemetry_read	chung	ngan	cho xem tốc độ
speed	telemetry_read	chung	dai	vận tốc bao nhiêu
speed	telemetry_read	nam	dai	đang chạy bao nhiêu còn bao nhiêu
speed	telemetry_read	chung	dai	tốc độ thế nào
speed	telemetry_read	nam	dai	vận tốc sao rồi
speed	telemetry_read	nam	lich_su	làm ơn xem đang chạy bao nhiêu
speed	telemetry_read	bac	lich_su	cho hỏi tốc độ
speed	telemetry_read	chung	than_mat	ê Kachi xem vận tốc
speed	telemetry_read	nam	tieng_anh_viet	check đang chạy bao nhiêu
speed	telemetry_read	chung	tieng_anh_viet	check tốc độ giùm
speed	telemetry_read	chung	dai	đọc to vận tốc lên
speed	telemetry_read	nam	than_mat	xem đang chạy bao nhiêu chút hè
speed	telemetry_read	chung	dai	báo tốc độ cho tôi
speed	telemetry_read	chung	ngan	xem vận tốc
accel_pct	telemetry_read	chung	ngan	xem chân ga
accel_pct	telemetry_read	chung	ngan	đọc chân ga
accel_pct	telemetry_read	chung	ngan	kiểm tra chân ga
accel_pct	telemetry_read	nam	than_mat	coi chân ga
accel_pct	telemetry_read	nam	than_mat	coi chân ga giùm
accel_pct	telemetry_read	chung	than_mat	xem chân ga đi
accel_pct	telemetry_read	chung	ngan	cho xem chân ga
accel_pct	telemetry_read	chung	dai	chân ga bao nhiêu
accel_pct	telemetry_read	chung	dai	chân ga còn bao nhiêu
accel_pct	telemetry_read	chung	dai	chân ga thế nào
accel_pct	telemetry_read	nam	dai	chân ga sao rồi
accel_pct	telemetry_read	bac	lich_su	làm ơn xem chân ga
accel_pct	telemetry_read	bac	lich_su	cho hỏi chân ga
accel_pct	telemetry_read	chung	than_mat	ê Kachi xem chân ga
accel_pct	telemetry_read	chung	tieng_anh_viet	check chân ga
accel_pct	telemetry_read	chung	tieng_anh_viet	check chân ga giùm
accel_pct	telemetry_read	chung	dai	đọc to chân ga lên
accel_pct	telemetry_read	trung	than_mat	xem chân ga chút hè
accel_pct	telemetry_read	chung	dai	báo chân ga cho tôi
brake_pct	telemetry_read	chung	ngan	xem chân phanh
brake_pct	telemetry_read	chung	ngan	đọc chân phanh
brake_pct	telemetry_read	chung	ngan	kiểm tra chân phanh
brake_pct	telemetry_read	nam	than_mat	coi chân phanh
brake_pct	telemetry_read	nam	than_mat	coi chân phanh giùm
brake_pct	telemetry_read	chung	than_mat	xem chân phanh đi
brake_pct	telemetry_read	chung	ngan	cho xem chân phanh
brake_pct	telemetry_read	chung	dai	chân phanh bao nhiêu
brake_pct	telemetry_read	chung	dai	chân phanh còn bao nhiêu
brake_pct	telemetry_read	chung	dai	chân phanh thế nào
brake_pct	telemetry_read	nam	dai	chân phanh sao rồi
brake_pct	telemetry_read	bac	lich_su	làm ơn xem chân phanh
brake_pct	telemetry_read	bac	lich_su	cho hỏi chân phanh
brake_pct	telemetry_read	chung	than_mat	ê Kachi xem chân phanh
brake_pct	telemetry_read	chung	tieng_anh_viet	check chân phanh
brake_pct	telemetry_read	chung	tieng_anh_viet	check chân phanh giùm
brake_pct	telemetry_read	chung	dai	đọc to chân phanh lên
brake_pct	telemetry_read	trung	than_mat	xem chân phanh chút hè
brake_pct	telemetry_read	chung	dai	báo chân phanh cho tôi
motor_front_rpm	telemetry_read	chung	ngan	xem vòng tua mô tơ trước
motor_front_rpm	telemetry_read	chung	ngan	đọc tua trước
motor_front_rpm	telemetry_read	chung	ngan	kiểm tra vòng tua mô tơ trước
motor_front_rpm	telemetry_read	nam	than_mat	coi tua trước
motor_front_rpm	telemetry_read	nam	than_mat	coi vòng tua mô tơ trước giùm
motor_front_rpm	telemetry_read	chung	than_mat	xem tua trước đi
motor_front_rpm	telemetry_read	chung	ngan	cho xem vòng tua mô tơ trước
motor_front_rpm	telemetry_read	chung	dai	tua trước bao nhiêu
motor_front_rpm	telemetry_read	chung	dai	vòng tua mô tơ trước còn bao nhiêu
motor_front_rpm	telemetry_read	chung	dai	tua trước thế nào
motor_front_rpm	telemetry_read	nam	dai	vòng tua mô tơ trước sao rồi
motor_front_rpm	telemetry_read	bac	lich_su	làm ơn xem tua trước
motor_front_rpm	telemetry_read	bac	lich_su	cho hỏi vòng tua mô tơ trước
motor_front_rpm	telemetry_read	chung	than_mat	ê Kachi xem tua trước
motor_front_rpm	telemetry_read	chung	tieng_anh_viet	check vòng tua mô tơ trước
motor_front_rpm	telemetry_read	chung	tieng_anh_viet	check tua trước giùm
motor_front_rpm	telemetry_read	chung	dai	đọc to vòng tua mô tơ trước lên
motor_front_rpm	telemetry_read	trung	than_mat	xem tua trước chút hè
motor_front_rpm	telemetry_read	chung	dai	báo vòng tua mô tơ trước cho tôi
motor_front_rpm	telemetry_read	chung	ngan	xem tua trước
motor_rear_rpm	telemetry_read	chung	ngan	xem vòng tua mô tơ sau
motor_rear_rpm	telemetry_read	chung	ngan	đọc tua sau
motor_rear_rpm	telemetry_read	chung	ngan	kiểm tra vòng tua mô tơ sau
motor_rear_rpm	telemetry_read	nam	than_mat	coi tua sau
motor_rear_rpm	telemetry_read	nam	than_mat	coi vòng tua mô tơ sau giùm
motor_rear_rpm	telemetry_read	chung	than_mat	xem tua sau đi
motor_rear_rpm	telemetry_read	chung	ngan	cho xem vòng tua mô tơ sau
motor_rear_rpm	telemetry_read	chung	dai	tua sau bao nhiêu
motor_rear_rpm	telemetry_read	chung	dai	vòng tua mô tơ sau còn bao nhiêu
motor_rear_rpm	telemetry_read	chung	dai	tua sau thế nào
motor_rear_rpm	telemetry_read	nam	dai	vòng tua mô tơ sau sao rồi
motor_rear_rpm	telemetry_read	bac	lich_su	làm ơn xem tua sau
motor_rear_rpm	telemetry_read	bac	lich_su	cho hỏi vòng tua mô tơ sau
